example_id_A,example_id_B,kind,category,question_index,reason
4285,4377,control,Gender_identity,44,entity_overlap_not_one
4285,4381,control,Gender_identity,44,entity_overlap_not_one
4285,4385,control,Gender_identity,44,entity_overlap_not_one
4285,4389,control,Gender_identity,44,entity_overlap_not_one
4285,4393,control,Gender_identity,44,entity_overlap_not_one
4285,4397,control,Gender_identity,44,entity_overlap_not_one
4285,4401,control,Gender_identity,44,entity_overlap_not_one
4285,4405,control,Gender_identity,44,entity_overlap_not_one
4285,4409,control,Gender_identity,44,entity_overlap_not_one
4285,4413,control,Gender_identity,44,entity_overlap_not_one
4285,4417,control,Gender_identity,44,entity_overlap_not_one
4285,4421,control,Gender_identity,44,entity_overlap_not_one
4285,4425,control,Gender_identity,44,entity_overlap_not_one
4285,4429,control,Gender_identity,44,entity_overlap_not_one
4285,4433,control,Gender_identity,44,entity_overlap_not_one
4285,4437,control,Gender_identity,44,entity_overlap_not_one
4285,4441,control,Gender_identity,44,entity_overlap_not_one
4285,4445,control,Gender_identity,44,entity_overlap_not_one
4285,4449,control,Gender_identity,44,entity_overlap_not_one
4285,4453,control,Gender_identity,44,entity_overlap_not_one
4285,4457,control,Gender_identity,44,entity_overlap_not_one
4285,4461,control,Gender_identity,44,entity_overlap_not_one
4285,4465,control,Gender_identity,44,entity_overlap_not_one
4285,4469,control,Gender_identity,44,entity_overlap_not_one
4289,4277,control,Gender_identity,44,context_diff_not_replacement
4289,4285,control,Gender_identity,44,context_diff_not_replacement
4289,4293,control,Gender_identity,44,entity_overlap_not_one
4289,4301,control,Gender_identity,44,context_diff_not_replacement
4289,4309,control,Gender_identity,44,context_diff_not_replacement
4289,4313,control,Gender_identity,44,entity_overlap_not_one
4289,4317,control,Gender_identity,44,entity_overlap_not_one
4289,4321,control,Gender_identity,44,entity_overlap_not_one
4289,4325,control,Gender_identity,44,entity_overlap_not_one
4289,4329,control,Gender_identity,44,entity_overlap_not_one
4289,4333,control,Gender_identity,44,entity_overlap_not_one
4289,4337,control,Gender_identity,44,entity_overlap_not_one
4289,4341,control,Gender_identity,44,entity_overlap_not_one
4289,4345,control,Gender_identity,44,entity_overlap_not_one
4289,4349,control,Gender_identity,44,entity_overlap_not_one
4289,4353,control,Gender_identity,44,entity_overlap_not_one
4289,4357,control,Gender_identity,44,entity_overlap_not_one
4289,4361,control,Gender_identity,44,entity_overlap_not_one
4289,4365,control,Gender_identity,44,entity_overlap_not_one
4289,4369,control,Gender_identity,44,entity_overlap_not_one
4289,4373,control,Gender_identity,44,entity_overlap_not_one
4289,4377,control,Gender_identity,44,entity_overlap_not_one
4289,4381,control,Gender_identity,44,entity_overlap_not_one
4289,4385,control,Gender_identity,44,entity_overlap_not_one
4289,4389,control,Gender_identity,44,entity_overlap_not_one
4289,4393,control,Gender_identity,44,entity_overlap_not_one
4289,4397,control,Gender_identity,44,entity_overlap_not_one
4289,4401,control,Gender_identity,44,entity_overlap_not_one
4289,4405,control,Gender_identity,44,entity_overlap_not_one
4289,4409,control,Gender_identity,44,entity_overlap_not_one
4289,4413,control,Gender_identity,44,entity_overlap_not_one
4289,4417,control,Gender_identity,44,entity_overlap_not_one
4289,4421,control,Gender_identity,44,entity_overlap_not_one
4289,4425,control,Gender_identity,44,entity_overlap_not_one
4289,4429,control,Gender_identity,44,entity_overlap_not_one
4289,4433,control,Gender_identity,44,entity_overlap_not_one
4289,4437,control,Gender_identity,44,entity_overlap_not_one
4289,4441,control,Gender_identity,44,entity_overlap_not_one
4289,4445,control,Gender_identity,44,entity_overlap_not_one
4289,4449,control,Gender_identity,44,entity_overlap_not_one
4289,4453,control,Gender_identity,44,entity_overlap_not_one
4289,4457,control,Gender_identity,44,entity_overlap_not_one
4289,4461,control,Gender_identity,44,entity_overlap_not_one
4289,4465,control,Gender_identity,44,entity_overlap_not_one
4289,4469,control,Gender_identity,44,entity_overlap_not_one
4293,4273,control,Gender_identity,44,replaced_span_not_entity1_sibling
4293,4277,control,Gender_identity,44,gold_not_swapped_entity
4293,4281,control,Gender_identity,44,replaced_span_not_entity1_sibling
4293,4285,control,Gender_identity,44,gold_not_swapped_entity
4293,4289,control,Gender_identity,44,entity_overlap_not_one
4293,4297,control,Gender_identity,44,replaced_span_not_entity1_sibling
4293,4301,control,Gender_identity,44,gold_not_swapped_entity
4293,4305,control,Gender_identity,44,replaced_span_not_entity1_sibling
4293,4309,control,Gender_identity,44,gold_not_swapped_entity
4293,4313,control,Gender_identity,44,entity_overlap_not_one
4293,4317,control,Gender_identity,44,entity_overlap_not_one
4293,4321,control,Gender_identity,44,entity_overlap_not_one
4293,4325,control,Gender_identity,44,entity_overlap_not_one
4293,4329,control,Gender_identity,44,entity_overlap_not_one
4293,4333,control,Gender_identity,44,entity_overlap_not_one
4293,4337,control,Gender_identity,44,entity_overlap_not_one
4293,4341,control,Gender_identity,44,entity_overlap_not_one
4293,4345,control,Gender_identity,44,entity_overlap_not_one
4293,4349,control,Gender_identity,44,entity_overlap_not_one
4293,4353,control,Gender_identity,44,entity_overlap_not_one
4293,4357,control,Gender_identity,44,entity_overlap_not_one
4293,4361,control,Gender_identity,44,entity_overlap_not_one
4293,4365,control,Gender_identity,44,entity_overlap_not_one
4293,4369,control,Gender_identity,44,entity_overlap_not_one
4293,4373,control,Gender_identity,44,entity_overlap_not_one
4293,4377,control,Gender_identity,44,entity_overlap_not_one
4293,4381,control,Gender_identity,44,entity_overlap_not_one
4293,4385,control,Gender_identity,44,entity_overlap_not_one
4293,4389,control,Gender_identity,44,entity_overlap_not_one
4293,4393,control,Gender_identity,44,entity_overlap_not_one
4293,4397,control,Gender_identity,44,entity_overlap_not_one
4293,4401,control,Gender_identity,44,entity_overlap_not_one
4293,4405,control,Gender_identity,44,entity_overlap_not_one
4293,4409,control,Gender_identity,44,entity_overlap_not_one
4293,4413,control,Gender_identity,44,entity_overlap_not_one
4293,4417,control,Gender_identity,44,entity_overlap_not_one
4293,4421,control,Gender_identity,44,entity_overlap_not_one
4293,4425,control,Gender_identity,44,entity_overlap_not_one
4293,4429,control,Gender_identity,44,entity_overlap_not_one
4293,4433,control,Gender_identity,44,entity_overlap_not_one
4293,4437,control,Gender_identity,44,entity_overlap_not_one
4293,4441,control,Gender_identity,44,entity_overlap_not_one
4293,4445,control,Gender_identity,44,entity_overlap_not_one
4293,4449,control,Gender_identity,44,entity_overlap_not_one
4293,4453,control,Gender_identity,44,entity_overlap_not_one
4293,4457,control,Gender_identity,44,entity_overlap_not_one
4293,4461,control,Gender_identity,44,entity_overlap_not_one
4293,4465,control,Gender_identity,44,entity_overlap_not_one
4293,4469,control,Gender_identity,44,entity_overlap_not_one
4297,4277,control,Gender_identity,44,context_diff_not_replacement
4297,4285,control,Gender_identity,44,context_diff_not_replacement
4297,4293,control,Gender_identity,44,context_diff_not_replacement
4297,4301,control,Gender_identity,44,entity_overlap_not_one
4297,4309,control,Gender_identity,44,context_diff_not_replacement
4297,4313,control,Gender_identity,44,entity_overlap_not_one
4297,4317,control,Gender_identity,44,entity_overlap_not_one
4297,4321,control,Gender_identity,44,entity_overlap_not_one
4297,4325,control,Gender_identity,44,entity_overlap_not_one
4297,4329,control,Gender_identity,44,entity_overlap_not_one
4297,4333,control,Gender_identity,44,entity_overlap_not_one
4297,4337,control,Gender_identity,44,entity_overlap_not_one
4297,4341,control,Gender_identity,44,entity_overlap_not_one
4297,4345,control,Gender_identity,44,entity_overlap_not_one
4297,4349,control,Gender_identity,44,entity_overlap_not_one
4297,4353,control,Gender_identity,44,entity_overlap_not_one
4297,4357,control,Gender_identity,44,entity_overlap_not_one
4297,4361,control,Gender_identity,44,entity_overlap_not_one
4297,4365,control,Gender_identity,44,entity_overlap_not_one
4297,4369,control,Gender_identity,44,entity_overlap_not_one
4297,4373,control,Gender_identity,44,entity_overlap_not_one
4297,4377,control,Gender_identity,44,entity_overlap_not_one
4297,4381,control,Gender_identity,44,entity_overlap_not_one
4297,4385,control,Gender_identity,44,entity_overlap_not_one
4297,4389,control,Gender_identity,44,entity_overlap_not_one
4297,4393,control,Gender_identity,44,entity_overlap_not_one
4297,4397,control,Gender_identity,44,entity_overlap_not_one
4297,4401,control,Gender_identity,44,entity_overlap_not_one
4297,4405,control,Gender_identity,44,entity_overlap_not_one
4297,4409,control,Gender_identity,44,entity_overlap_not_one
4297,4413,control,Gender_identity,44,entity_overlap_not_one
4297,4417,control,Gender_identity,44,entity_overlap_not_one
4297,4421,control,Gender_identity,44,entity_overlap_not_one
4297,4425,control,Gender_identity,44,entity_overlap_not_one
4297,4429,control,Gender_identity,44,entity_overlap_not_one
4297,4433,control,Gender_identity,44,entity_overlap_not_one
4297,4437,control,Gender_identity,44,entity_overlap_not_one
4297,4441,control,Gender_identity,44,entity_overlap_not_one
4297,4445,control,Gender_identity,44,entity_overlap_not_one
4297,4449,control,Gender_identity,44,entity_overlap_not_one
4297,4453,control,Gender_identity,44,entity_overlap_not_one
4297,4457,control,Gender_identity,44,entity_overlap_not_one
4297,4461,control,Gender_identity,44,entity_overlap_not_one
4297,4465,control,Gender_identity,44,entity_overlap_not_one
4297,4469,control,Gender_identity,44,entity_overlap_not_one
4301,4273,control,Gender_identity,44,replaced_span_not_entity1_sibling
4301,4277,control,Gender_identity,44,gold_not_swapped_entity
4301,4281,control,Gender_identity,44,replaced_span_not_entity1_sibling
4301,4285,control,Gender_identity,44,gold_not_swapped_entity
4301,4289,control,Gender_identity,44,replaced_span_not_entity1_sibling
4301,4293,control,Gender_identity,44,gold_not_swapped_entity
4301,4297,control,Gender_identity,44,entity_overlap_not_one
4301,4305,control,Gender_identity,44,replaced_span_not_entity1_sibling
4301,4309,control,Gender_identity,44,gold_not_swapped_entity
4301,4313,control,Gender_identity,44,entity_overlap_not_one
4301,4317,control,Gender_identity,44,entity_overlap_not_one
4301,4321,control,Gender_identity,44,entity_overlap_not_one
4301,4325,control,Gender_identity,44,entity_overlap_not_one
4301,4329,control,Gender_identity,44,entity_overlap_not_one
4301,4333,control,Gender_identity,44,entity_overlap_not_one
4301,4337,control,Gender_identity,44,entity_overlap_not_one
4301,4341,control,Gender_identity,44,entity_overlap_not_one
4301,4345,control,Gender_identity,44,entity_overlap_not_one
4301,4349,control,Gender_identity,44,entity_overlap_not_one
4301,4353,control,Gender_identity,44,entity_overlap_not_one
4301,4357,control,Gender_identity,44,entity_overlap_not_one
4301,4361,control,Gender_identity,44,entity_overlap_not_one
4301,4365,control,Gender_identity,44,entity_overlap_not_one
4301,4369,control,Gender_identity,44,entity_overlap_not_one
4301,4373,control,Gender_identity,44,entity_overlap_not_one
4301,4377,control,Gender_identity,44,entity_overlap_not_one
4301,4381,control,Gender_identity,44,entity_overlap_not_one
4301,4385,control,Gender_identity,44,entity_overlap_not_one
4301,4389,control,Gender_identity,44,entity_overlap_not_one
4301,4393,control,Gender_identity,44,entity_overlap_not_one
4301,4397,control,Gender_identity,44,entity_overlap_not_one
4301,4401,control,Gender_identity,44,entity_overlap_not_one
4301,4405,control,Gender_identity,44,entity_overlap_not_one
4301,4409,control,Gender_identity,44,entity_overlap_not_one
4301,4413,control,Gender_identity,44,entity_overlap_not_one
4301,4417,control,Gender_identity,44,entity_overlap_not_one
4301,4421,control,Gender_identity,44,entity_overlap_not_one
4301,4425,control,Gender_identity,44,entity_overlap_not_one
4301,4429,control,Gender_identity,44,entity_overlap_not_one
4301,4433,control,Gender_identity,44,entity_overlap_not_one
4301,4437,control,Gender_identity,44,entity_overlap_not_one
4301,4441,control,Gender_identity,44,entity_overlap_not_one
4301,4445,control,Gender_identity,44,entity_overlap_not_one
4301,4449,control,Gender_identity,44,entity_overlap_not_one
4301,4453,control,Gender_identity,44,entity_overlap_not_one
4301,4457,control,Gender_identity,44,entity_overlap_not_one
4301,4461,control,Gender_identity,44,entity_overlap_not_one
4301,4465,control,Gender_identity,44,entity_overlap_not_one
4301,4469,control,Gender_identity,44,entity_overlap_not_one
4305,4277,control,Gender_identity,44,context_diff_not_replacement
4305,4285,control,Gender_identity,44,context_diff_not_replacement
4305,4293,control,Gender_identity,44,context_diff_not_replacement
4305,4301,control,Gender_identity,44,context_diff_not_replacement
4305,4309,control,Gender_identity,44,entity_overlap_not_one
4305,4313,control,Gender_identity,44,entity_overlap_not_one
4305,4317,control,Gender_identity,44,entity_overlap_not_one
4305,4321,control,Gender_identity,44,entity_overlap_not_one
4305,4325,control,Gender_identity,44,entity_overlap_not_one
4305,4329,control,Gender_identity,44,entity_overlap_not_one
4305,4333,control,Gender_identity,44,entity_overlap_not_one
4305,4337,control,Gender_identity,44,entity_overlap_not_one
4305,4341,control,Gender_identity,44,entity_overlap_not_one
4305,4345,control,Gender_identity,44,entity_overlap_not_one
4305,4349,control,Gender_identity,44,entity_overlap_not_one
4305,4353,control,Gender_identity,44,entity_overlap_not_one
4305,4357,control,Gender_identity,44,entity_overlap_not_one
4305,4361,control,Gender_identity,44,entity_overlap_not_one
4305,4365,control,Gender_identity,44,entity_overlap_not_one
4305,4369,control,Gender_identity,44,entity_overlap_not_one
4305,4373,control,Gender_identity,44,entity_overlap_not_one
4305,4377,control,Gender_identity,44,entity_overlap_not_one
4305,4381,control,Gender_identity,44,entity_overlap_not_one
4305,4385,control,Gender_identity,44,entity_overlap_not_one
4305,4389,control,Gender_identity,44,entity_overlap_not_one
4305,4393,control,Gender_identity,44,entity_overlap_not_one
4305,4397,control,Gender_identity,44,entity_overlap_not_one
4305,4401,control,Gender_identity,44,gold_not_swapped_entity
4305,4405,control,Gender_identity,44,replaced_span_not_entity1_sibling
4305,4409,control,Gender_identity,44,entity_overlap_not_one
4305,4413,control,Gender_identity,44,entity_overlap_not_one
4305,4417,control,Gender_identity,44,entity_overlap_not_one
4305,4421,control,Gender_identity,44,entity_overlap_not_one
4305,4425,control,Gender_identity,44,entity_overlap_not_one
4305,4429,control,Gender_identity,44,entity_overlap_not_one
